2790,14,Conspired to bomb a building,Lambeth
2791,1,Aided a fugitive,Barking and Dagenham
2792,12,Found selling/uploading child pornography,Greenwich
2793,46,Caught drunk and urinating on the street,Waltham Forest
2794,57,Caught for underreporting income,Merton
2795,59,Caught painting on private owned walls,Camden
2796,52,Sexually assaulted a co-worker,Havering
2797,36,Shot a child dead,Camden
2798,2,Assaulted a minor,Hackney
2799,51,Caught manipulating accounts,Westminster
2800,6,Had set fire to the forest,City of London
2801,19,Started a brawl,Kingston upon Thames
2802,8,Attempted to shoot a person,Lewisham
2803,17,Found abusing a child online,Hackney
2804,56,Involved in unlawful sex with a minor,Harrow
2805,58,Caught for gemstones fraud,Kensington and Chelsea
2806,47,Caught trying to lure people into a pyramid scheme,Hackney
2807,26,Forged signature of authority,Ealing
2808,48,Caught acting as a loan shark and extorting locals,City of London
2809,27,Used trust funds for fraudulent purposes,Barnet
2810,59,Caught defacing a monument,Havering
2811,58,Caught involved in a lottery scam,Southwark
2812,7,Shot a person on the shoulder,Hammersmith and Fulham
2813,34,Kidnapped a 3 year old child,Bromley
2814,51,Bought shares under a fictitious names,Ealing
2815,50,Robbed a house,Barnet
2816,1,Aided a criminal,Southwark
2817,25,Blackmailed the employer for raise in wage,Tower Hamlets
2818,30,Committed vehicular homicide,Hammersmith and Fulham
2819,9,Caught bribing a police officer,Islington
2820,20,Financially exploited the elderly,Waltham Forest
2821,17,Found humiliating a child online,Kensington and Chelsea
2822,20,Financially exploited the elderly,Havering
2823,27,Used trust funds for fraudulent purposes,Merton
2824,35,Accidentally shot a relative,Kensington and Chelsea
2825,55,Caught stalking ex-girlfriend,Lewisham
2826,2,Assaulted a woman,Bromley
2827,19,Started a brawl,Barnet
2828,59,Caught painting on private owned walls,Havering
2829,38,Caught in possession of alcohol under age,Brent
2830,42,Caught with an open bottle of alcohol in the car,Hounslow
2831,23,Caught driving a motor bike while drunk,Kingston upon Thames
2832,17,Found threatening a child online,Hackney
2833,51,Diverted funds from banks to stockbrokers,Kensington and Chelsea
2834,16,Failed to appear in front of the court,Ealing
2835,45,Caught practicing prostitution on 1st street,Merton
2836,23,Caught driving a motor bike while drunk,Barnet
2837,59,Caught painting on private owned walls,Tower Hamlets
2838,57,Caught for underreporting income,Kensington and Chelsea
2839,38,Caught drinking under age,Kingston upon Thames
2840,20,Financially exploited the elderly,Lambeth
2841,14,Conspired to bomb a building,Merton
2842,51,Caught manipulating accounts,Enfield
2843,13,Stole companys private information,Camden
2844,21,Caught manufacturing large quantities of cocaine,Bexley
2845,38,Caught in possession of alcohol under age,Hounslow
2846,8,Attempted to shoot a person,Camden
2847,26,Forged signature of authority,Croydon
2848,50,Robbed a house,Camden
2849,17,Found threatening a child online,Waltham Forest
2850,56,Sexually assaulted a minor,Barking and Dagenham
2851,32,Caught impersonating another person in a bank,Wandsworth
2852,34,Kidnapped a 3 year old child,Croydon
2853,59,Caught damaging library books,Kensington and Chelsea
2854,39,Laundered black money,Harrow
2855,18,Caught engaing in a fight,Hillingdon
2856,58,Caught for gemstones fraud,Hackney
2857,58,Caught for gemstones fraud,Newham
2858,8,Attempted to shoot a person,Bromley
2859,18,Caught urinating in public,Waltham Forest
2860,17,Found harrasing a child online,Merton
2861,36,Shot a child dead,Ealing
2862,6,Had set fire to the building,Barking and Dagenham
2863,60,Caught practicing a ponzi scheme,Lewisham
2864,1,Aided a fugitive,Camden
2865,11,Beat 13 year old daughter,Harrow
2866,48,Caught extorting money from shops in 3rd avenue,Waltham Forest
2867,59,Caught painting on private owned walls,Waltham Forest
2868,34,Kidnapped a 3 year old child,Hounslow
2869,18,Caught in a drunk state,Hammersmith and Fulham
2870,60,Caught laundering money,Enfield
2871,52,Sexually assaulted an employee,Southwark
2872,3,Found cultitvating drugs,Kingston upon Thames
2873,51,Caught manipulating accounts,Hammersmith and Fulham
2874,15,Stole money from other peoples credit card,Newham
2875,27,Committed fraud through online phishing,Brent
2876,40,Assassinated a woman using a dagger41Commited murder of the second degree,Barking and Dagenham
2877,59,Caught setting fire to a tree,Camden
2878,52,Sexually assaulted an employee,Hillingdon
2879,30,Committed consensual homicide,Bexley
2880,37,Caught in possession of medical marijuana without doctors prescription,Croydon
2881,45,Caught practicing prostitution on 11th street,Richmond upon Thames
2882,14,Conspired to hijack a plane,Westminster
2883,3,Found trafficing 1 kg cocaine,Merton
2884,21,Caught cultivating marijuana indoors,Hackney
2885,53,Caught shoplifting on 1st street,Sutton
2886,56,Involved in unlawful sex with a minor,Hillingdon
2887,17,Found harrasing a child online,Hammersmith and Fulham
2888,59,Caught setting fire to a tree,Newham
2889,31,Caught streaking in the stadium,Redbridge
2890,38,Caught drinking under age,Croydon
2891,48,Caught extorting money from shops in 3rd avenue,Bexley
2892,48,Caught extorting money from shops in 3rd avenue,Richmond upon Thames
2893,23,Caught driving a car under the influence of alcohol,Kensington and Chelsea
2894,53,Caught shoplifting on 3rd street,Wandsworth
2895,36,Stabbed a man dead,Richmond upon Thames
2896,48,Caught acting as a loan shark and extorting locals,Greenwich
2897,39,Laundered black money,Harrow
2898,36,Stabbed a man dead,Westminster
2899,8,Attempted to rob a store,City of London
2900,41,Pushed a man down the stairs after argument,Croydon
2901,25,Blackmailed the employer for raise in wage,Brent
2902,22,Caught selling methamphetamine,Brent
2903,44,Violated terms of proabtion by approaching victim/defendent,Brent
2904,51,Diverted funds from banks to stockbrokers,Westminster
2905,9,Caught accepting bribe from a person,Brent
2906,46,Caught drunk and causing disruption in a public park,Enfield
2907,2,Assaulted a woman,Hounslow
2908,8,Attempted to rob a bank,Islington
2909,54,Guilty of soliciting a kidnapping,Haringey
2910,50,Robbed a house,Merton
2911,55,Caught stalking ex-boyfriend,Newham
2912,22,Caught selling marijuana on streets,Barnet
2913,37,Caught selling credit card,Waltham Forest
2914,17,Found abusing a child online,Hounslow
2915,45,Caught practicing prostitution on 1st street,Haringey
2916,17,Found harrasing a child online,Enfield
2917,1,Aided a criminal,Westminster
2918,17,Found threatening a child online,Southwark
2919,55,Caught stalking ex-girlfriend,Newham
2920,23,Caught driving a motor bike while drunk,Waltham Forest
2921,40,Assassinated a man using a knife,Hammersmith and Fulham
